test_length,10,20,30,40,50,60,90,120,150,180,210,240,270,300
0,0.025168499953354868,0.03878739926643513,0.05948596489027347,0.07348271221066667,0.09899154482334183,0.11558684732557267,0.18261481193146242,0.2302289485858369,0.2769130585899419,0.3002305550991308,0.3337537692082486,0.3493172526533359,0.365386143081736,0.3754290887108043
1,0.03586785009861926,0.06171597633136091,0.09801775147929,0.12294871794871802,0.16537475345167651,0.19378698224852076,0.314802761341223,0.3983727810650886,0.47642011834319514,0.5146844181459564,0.5648619329388561,0.5896745562130178,0.6097534516765286,0.6265187376725837
2,0.045867850098619246,0.08359960552268252,0.13387573964497046,0.17123274161735702,0.23504930966469437,0.27741617357001974,0.43842209072978305,0.5481558185404339,0.638037475345168,0.681370808678501,0.7318441814595661,0.7558284023668639,0.7786883629191319,0.7922978303747538
3,0.053136094674556156,0.10101577909270225,0.16427021696252467,0.21004930966469434,0.28857001972386587,0.3438264299802763,0.5308481262327417,0.6452169625246548,0.7328106508875741,0.7734516765285996,0.8156903353057197,0.8357001972386585,0.8535798816568049,0.8677909270216961
4,0.05967455621301774,0.11510848126232746,0.19130177514792912,0.24253451676528606,0.3356607495069035,0.3974063116370809,0.5936094674556213,0.710611439842209,0.7891814595660752,0.8292011834319531,0.8632544378698226,0.879063116370809,0.8925345167652862,0.9032544378698225
5,0.065138067061144,0.12711045364891524,0.21113412228796846,0.271025641025641,0.3743096646942801,0.4388856015779094,0.6424654832347142,0.7539053254437865,0.8269526627218936,0.8621499013806707,0.8896646942800794,0.9023175542406318,0.9148619329388564,0.9248422090729785
6,0.06892504930966474,0.13582840236686397,0.230424063116371,0.29317554240631166,0.4019625246548322,0.47465483234714,0.6782347140039446,0.7838264299802763,0.8514792899408287,0.8820118343195272,0.9069723865877711,0.9172682445759374,0.9256706114398426,0.9371104536489159
7,0.07280078895463511,0.1466568047337278,0.24585798816568047,0.31470414201183444,0.4287376725838263,0.4996942800788953,0.706646942800789,0.8060552268244577,0.8685996055226827,0.8953451676528603,0.9174161735700199,0.9256706114398422,0.934339250493097,0.942386587771204
8,0.07669625246548324,0.15427021696252471,0.25902366863905335,0.3321499013806706,0.4501183431952664,0.5240236686390531,0.7280670611439842,0.8224260355029589,0.8811735700197244,0.906183431952663,0.9250591715976335,0.9331854043392509,0.9411932938856021,0.9486883629191324
9,0.08053254437869824,0.15944773175542412,0.2715581854043394,0.34407297830374756,0.46929980276134137,0.5409072978303747,0.7474753451676528,0.833925049309665,0.8913412228796848,0.9132840236686395,0.9306706114398425,0.9374556213017756,0.945108481262328,0.9519822485207105
10,0.0830374753451677,0.16806706114398426,0.2830867850098621,0.35870808678500987,0.48677514792899407,0.5632938856015778,0.7609960552268245,0.8459072978303747,0.8983037475345168,0.9174852071005919,0.9331360946745564,0.940502958579882,0.9475246548323478,0.954122287968442
15,0.09394477317554241,0.192810650887574,0.3228994082840237,0.4089644970414203,0.5449605522682445,0.621577909270217,0.8066666666666666,0.8746153846153849,0.9170611439842212,0.932149901380671,0.9444082840236688,0.948510848126233,0.9555818540433926,0.9604536489151873
20,0.10070019723865876,0.20806706114398432,0.3514792899408284,0.4429487179487177,0.5810946745562132,0.6589053254437869,0.8313214990138068,0.890069033530572,0.9256607495069034,0.9376725838264303,0.9477810650887575,0.9528106508875741,0.9586390532544381,0.962899408284024
25,0.10582840236686396,0.2190236686390533,0.36781065088757403,0.46396449704142023,0.6042011834319527,0.6810157790927022,0.8446646942800794,0.8966863905325443,0.9294280078895464,0.9406508875739648,0.9505226824457597,0.954526627218935,0.9603057199211045,0.9640236686390532
30,0.1109960552268245,0.22926035502958567,0.3842998027613413,0.48284023668639064,0.623007889546351,0.6979783037475346,0.8525345167652861,0.9009566074950691,0.932278106508876,0.9430571992110455,0.9517751479289943,0.9557692307692308,0.9610453648915188,0.9648520710059173
35,0.11490138067061144,0.23489151873767256,0.3955818540433926,0.4962721893491124,0.6355424063116374,0.7097830374753452,0.858648915187377,0.9038362919132154,0.9350098619329391,0.944181459566075,0.9522485207100594,0.9564201183431953,0.9620907297830376,0.9653057199211045
40,0.1178007889546351,0.2413313609467456,0.4031360946745563,0.5081262327416173,0.6452169625246548,0.7190138067061143,0.8636291913214992,0.9073570019723866,0.9356508875739648,0.9443392504930966,0.9536390532544381,0.9575739644970414,0.9625936883629193,0.9661341222879685
45,0.11836291913214991,0.24587771203155828,0.4120710059171597,0.5164891518737672,0.6533333333333333,0.7261834319526627,0.8670315581854046,0.9073865877712034,0.9367357001972388,0.9453550295857989,0.9536489151873768,0.9576429980276137,0.9629487179487178,0.9661242603550296
50,0.12059171597633138,0.2489940828402367,0.41771203155818554,0.5236291913214989,0.6615483234714005,0.7304930966469431,0.8698816568047341,0.9079684418145955,0.9379783037475345,0.9464201183431952,0.9548027613412229,0.9581065088757396,0.9631163708086784,0.9664102564102564
55,0.12160749506903357,0.2532445759368837,0.42215976331360955,0.5286587771203156,0.6657988165680473,0.7351183431952664,0.8720907297830373,0.9096745562130177,0.937741617357002,0.9463510848126232,0.9544970414201184,0.9584122287968443,0.963086785009862,0.9667652859960554
